Emp;Uni;Item;Descricao;Sit;Marca;Emp_Clone;Uni_Clone;Item_Clone;Descricao_Clone;Sit_Clone;Marca_Clone;
01;  1;8041136;WHITE BR 4x12                           ;FP;Eliane         ;01;  1;8017674;LINEAR WHITE BR 10x30                   ;LB;Eliane         ;
01;  1;8041136;WHITE BR 4x12                           ;FP;Eliane         ;01;  1;8019908;COLOR TEA FOR TWO BR 10X30*             ;LB;Eliane         ;
01;  1;8041136;WHITE BR 4x12                           ;FP;Eliane         ;01;  1;8062489;SIGNATURE BIANCO GLOSS 10X30            ;LB;DecorTiles     ;
01;  1;8041138;GREY BR 4x12                            ;FP;Eliane         ;01;  1;8042438;LINEAR LIGHT GRAY BR 10X30              ;LB;Eliane         ;
01;  1;8041138;GREY BR 4x12                            ;FP;Eliane         ;01;  1;8043373;NATURAL CINZA BR 10X30                  ;FP;DecorTiles     ;
01;  1;8041138;GREY BR 4x12                            ;FP;Eliane         ;01;  1;8062495;SIGNATURE GRIS GLOSS 10X30              ;LB;DecorTiles     ;
01;  1;8041139;GREY MA 4x12                            ;FP;Eliane         ;01;  1;8042439;LINEAR LIGHT GRAY MA 10X30              ;LB;Eliane         ;
01;  1;8041139;GREY MA 4x12                            ;FP;Eliane         ;01;  1;8043374;NATURAL CINZA AC 10X30                  ;FP;DecorTiles     ;
01;  1;8041139;GREY MA 4x12                            ;FP;Eliane         ;01;  1;8062496;SIGNATURE GRIS MATTE 10X30              ;LB;DecorTiles     ;
01;  1;8041144;WHITE BR 4x16                           ;FP;Eliane         ;01;  1;8041261;NATURAL BRANCO BR 10X40                 ;LB;DecorTiles     ;
01;  1;8041144;WHITE BR 4x16                           ;FP;Eliane         ;01;  1;8062570;SIGNATURE BIANCO GLOSS 10X40            ;LB;DecorTiles     ;
01;  1;8041145;WHITE MA 4x16                           ;FP;Eliane         ;01;  1;8041260;NATURAL BRANCO AC 10X40                 ;LB;DecorTiles     ;
01;  1;8041145;WHITE MA 4x16                           ;FP;Eliane         ;01;  1;8062571;SIGNATURE BIANCO MATTE 10X40            ;LB;DecorTiles     ;
01;  1;8041146;GREY BR 4x16                            ;FP;Eliane         ;01;  1;8041263;NATURAL CINZA BR 10X40                  ;LB;DecorTiles     ;
01;198;8041170;MINIMUM CIMENTO NA RS 14,5X80           ;FP;Eliane         ;01;198;8059005;MINIMUM CIMENTO NA RS 14,5X80           ;LB;Eliane         ;
01;198;8041170;MINIMUM CIMENTO NA RS 14,5X80           ;FP;Eliane         ;01; 41;8061990;MINIMUM CIMENTO NA RS 14,5X80           ;FP;Eliane         ;
01;198;8041174;MINIMUM NUDE NA RS 10X80                ;FP;Eliane         ;01;198;8059002;MINIMUM NUDE NA RS 9,5X80               ;LB;Eliane         ;
01;198;8041175;MINIMUM NUDE PO RS 10X80                ;FP;Eliane         ;01;198;8058999;MINIMUM NUDE PO RS 9,5X80               ;LB;Eliane         ;
01;198;8041187;MINIMUM CIMENTO NA RS 10X80             ;FP;Eliane         ;01;198;8059006;MINIMUM CIMENTO NA RS 9,5X80            ;LB;Eliane         ;
01; 31;8041190;SIMPLY STAR AC 33,5X60                  ;FP;Eliane         ;01; 31;8058442;SIMPLY STAR AC 33X61                    ;LB;Eliane         ;
01;198;8041203;MINIMUM NUDE EXT RS 10X60               ;FP;Eliane         ;01;198;8058680;MINIMUM NUDE EXT RS 9,5X60              ;FP;Eliane         ;
01;198;8041203;MINIMUM NUDE EXT RS 10X60               ;FP;Eliane         ;01;198;8059131;MINIMUM NUDE EXT RS 9,5X60              ;LB;Eliane         ;
01;198;8041221;MINIMUM NUDE EXT RS 14,5X60             ;FP;Eliane         ;01;198;8059132;MINIMUM NUDE EXT RS 14,5X60             ;LB;Eliane         ;
01;198;8041221;MINIMUM NUDE EXT RS 14,5X60             ;FP;Eliane         ;01; 41;8061982;MINIMUM NUDE EXT RS 14,5X60             ;FP;Eliane         ;
01;198;8041221;MINIMUM NUDE EXT RS 14,5X60             ;FP;Eliane         ;01;210;8064995;MINIMUM NUDE EXT RS 14,5X60             ;FP;Eliane         ;
13;  1;8041224;MUNARI CIMENTO AC RS 14,5X59            ;LB;Eliane         ;13;  1;8059764;MUNARI CIMENTO AC RS 14,5X60 RET        ;FP;Eliane         ;
13;  1;8041229;MUNARI MARFIM AC RS 9,5X59              ;LB;Eliane         ;13;  1;8059805;MUNARI MARFIM AC RS 9,5X60 RET          ;FP;Eliane         ;
01;198;8041241;MINIMUM NUDE PO RS 14,5X80              ;FP;Eliane         ;01;198;8059000;MINIMUM NUDE PO RS 14,5X80              ;LB;Eliane         ;
01;198;8041242;MINIMUM NUDE NA RS 14,5X80              ;FP;Eliane         ;01;198;8059003;MINIMUM NUDE NA RS 14,5X80              ;LB;Eliane         ;
01;198;8041242;MINIMUM NUDE NA RS 14,5X80              ;FP;Eliane         ;01; 41;8061991;MINIMUM NUDE NA RS 14,5X80              ;FP;Eliane         ;
01;198;8041243;MUNARI MARFIM EXT RS 10X90              ;FP;Eliane         ;01;198;8041345;ABSOLUT PROSECCO EXT RS 10X90           ;FP;DecorTiles     ;
01;198;8041243;MUNARI MARFIM EXT RS 10X90              ;FP;Eliane         ;01;198;8047982;MUNARI MARFIM EXT RS 10X90              ;FP;Eliane         ;
01;198;8041243;MUNARI MARFIM EXT RS 10X90              ;FP;Eliane         ;01;198;8065850;MUNARI MARFIM EXT RS 9,5X90             ;LB;Eliane         ;
01;198;8041276;MINIMUM CIMENTO EXT RS 10X60            ;FP;Eliane         ;01;198;8058681;MINIMUM CIMENTO EXT RS 9,5X60           ;FP;Eliane         ;
01;198;8041276;MINIMUM CIMENTO EXT RS 10X60            ;FP;Eliane         ;01;198;8059134;MINIMUM CIMENTO EXT RS 9,5X60           ;LB;Eliane         ;
01;198;8041276;MINIMUM CIMENTO EXT RS 10X60            ;FP;Eliane         ;01; 41;8062098;MINIMUM CIMENTO EXT RS 9,5X60           ;FP;Eliane         ;
01;198;8041276;MINIMUM CIMENTO EXT RS 10X60            ;FP;Eliane         ;01;210;8065038;MINIMUM CIMENTO EXT RS 9,5X60           ;FP;Eliane         ;
01;198;8041351;MINIMUM CARBONO PO RS 10X60             ;FP;Eliane         ;01;198;8059092;MINIMUM CARBONO PO RS 9,5X60            ;LB;Eliane         ;
01;198;8041352;MINIMUM CONCRETO NA RS 10X80            ;FP;Eliane         ;01;198;8058933;MINIMUM CONCRETO NA RS 9,5X80           ;LB;Eliane         ;
01;198;8041558;MINIMUM CIMENTO GPI EXT 30X80           ;FP;Eliane         ;01;198;8059009;MINIMUM CIMENTO GPI EXT 30X80           ;LB;Eliane         ;
01;198;8041559;MINIMUM CIMENTO EXT RS 14,5X80          ;FP;Eliane         ;01;198;8059010;MINIMUM CIMENTO EXT RS 14,5X80          ;LB;Eliane         ;
13;  1;8041592;MUNARI CIMENTO AC RS 9,5X59             ;LB;Eliane         ;13;  1;8059802;MUNARI CIMENTO AC RS 9,5X60 RET         ;FP;Eliane         ;
01; 41;8041660;MATERIA CALCARIO NA 90X90               ;FP;Eliane         ;01; 41;8045071;CITY-ZEN NUDE NAT 90X90                 ;FP;DecorTiles     ;
01; 41;8041660;MATERIA CALCARIO NA 90X90               ;FP;Eliane         ;01; 41;8054334;MATERIA CALCARIO NA 90X90               ;LB;Eliane         ;
01; 41;8041660;MATERIA CALCARIO NA 90X90               ;FP;Eliane         ;01; 41;8069171;MATERIA CALCARIO NA 90X90R              ;PL;Eliane         ;
01; 54;8041794;NIVELA PISO FIT (BASE)1,5mm PCT 100pc   ;LB;Eliane         ;01; 54;8041795;NIVELA PISO FIT (BASE)1,5mm PCT 100pc ME;FP;Eliane         ;
01; 54;8041794;NIVELA PISO FIT (BASE)1,5mm PCT 100pc   ;LB;Eliane         ;13; 34;8067969;NIVELA PISO FIT (BASE)1,5mm PCT 100pc   ;LB;Eliane         ;
01; 17;8041854;NORONHA VERDE CANALETA E BR 2,5X15      ;FP;Eliane         ;01; 17;8041866;JAVA LAGO CANALETA E BR 2,5X15          ;FP;Eliane         ;
01; 17;8041854;NORONHA VERDE CANALETA E BR 2,5X15      ;FP;Eliane         ;01;  1;8047758;JAVA LAGO CANALETA E BR 2,5X15          ;FP;Eliane         ;
01; 17;8041854;NORONHA VERDE CANALETA E BR 2,5X15      ;FP;Eliane         ;01;  1;8047775;NORONHA VERDE CANALETA E BR 2,5X15      ;FP;Eliane         ;
01; 17;8041854;NORONHA VERDE CANALETA E BR 2,5X15      ;FP;Eliane         ;01; 54;8056942;JAVA LAGO CANALETA E BR 2,5X15          ;LB;Eliane         ;
01; 17;8041854;NORONHA VERDE CANALETA E BR 2,5X15      ;FP;Eliane         ;01; 54;8056949;NORONHA VERDE CANALETA E BR 2,5X15      ;FP;Eliane         ;
01; 17;8041855;NORONHA VERDE CANALETA I BR 2,5X15      ;FP;Eliane         ;01; 17;8041867;JAVA LAGO CANALETA I BR 2,5X15          ;FP;Eliane         ;
01; 17;8041855;NORONHA VERDE CANALETA I BR 2,5X15      ;FP;Eliane         ;01;  1;8047761;JAVA LAGO CANALETA I BR 2,5X15          ;FP;Eliane         ;
01; 17;8041855;NORONHA VERDE CANALETA I BR 2,5X15      ;FP;Eliane         ;01;  1;8047776;NORONHA VERDE CANALETA I BR 2,5X15      ;FP;Eliane         ;
01; 17;8041855;NORONHA VERDE CANALETA I BR 2,5X15      ;FP;Eliane         ;01; 54;8056956;JAVA LAGO CANALETA I BR 2,5X15          ;LB;Eliane         ;
01; 17;8041855;NORONHA VERDE CANALETA I BR 2,5X15      ;FP;Eliane         ;01; 54;8056964;NORONHA VERDE CANALETA I BR 2,5X15      ;FP;Eliane         ;
01; 17;8041856;NORONHA JADE CANALETA E BR 2,5X15       ;FP;Eliane         ;01;  1;8047769;NORONHA JADE CANALETA E BR 2,5X15       ;FP;Eliane         ;
01; 17;8041856;NORONHA JADE CANALETA E BR 2,5X15       ;FP;Eliane         ;01; 54;8056947;NORONHA JADE CANALETA E BR 2,5X15       ;LB;Eliane         ;
01; 17;8041857;NORONHA JADE CANALETA I BR 2,5X15       ;FP;Eliane         ;01;  1;8047770;NORONHA JADE CANALETA I BR 2,5X15       ;FP;Eliane         ;
01; 17;8041857;NORONHA JADE CANALETA I BR 2,5X15       ;FP;Eliane         ;01; 54;8056961;NORONHA JADE CANALETA I BR 2,5X15       ;LB;Eliane         ;
01; 17;8041858;NORONHA AGUA CANALETA E BR 2,5X15       ;FP;Eliane         ;01;  1;8047767;NORONHA AGUA CANALETA E BR 2,5X15       ;FP;Eliane         ;
01; 17;8041858;NORONHA AGUA CANALETA E BR 2,5X15       ;FP;Eliane         ;01; 54;8056946;NORONHA AGUA CANALETA E BR 2,5X15       ;LB;Eliane         ;
01; 17;8041859;NORONHA AGUA CANALETA I BR 2,5X15       ;FP;Eliane         ;01;  1;8047768;NORONHA AGUA CANALETA I BR 2,5X15       ;FP;Eliane         ;
01; 17;8041859;NORONHA AGUA CANALETA I BR 2,5X15       ;FP;Eliane         ;01; 54;8056960;NORONHA AGUA CANALETA I BR 2,5X15       ;LB;Eliane         ;
01; 17;8041860;NORONHA SAFIRA CANALETA E BR 2,5X15     ;FP;Eliane         ;01;  1;8047773;NORONHA SAFIRA CANALETA E BR 2,5X15     ;FP;Eliane         ;
01; 17;8041860;NORONHA SAFIRA CANALETA E BR 2,5X15     ;FP;Eliane         ;01; 54;8056950;NORONHA SAFIRA CANALETA E BR 2,5X15     ;LB;Eliane         ;
01; 17;8041861;NORONHA SAFIRA CANALETA I BR 2,5X15     ;FP;Eliane         ;01;  1;8047774;NORONHA SAFIRA CANALETA I BR 2,5X15     ;FP;Eliane         ;
01; 17;8041861;NORONHA SAFIRA CANALETA I BR 2,5X15     ;FP;Eliane         ;01; 54;8056963;NORONHA SAFIRA CANALETA I BR 2,5X15     ;LB;Eliane         ;
01; 17;8041862;NORONHA MAR CANALETA E BR 2,5X15        ;FP;Eliane         ;01;  1;8047771;NORONHA MAR CANALETA E BR 2,5X15        ;FP;Eliane         ;
01; 17;8041862;NORONHA MAR CANALETA E BR 2,5X15        ;FP;Eliane         ;01; 54;8056948;NORONHA MAR CANALETA E BR 2,5X15        ;LB;Eliane         ;
01; 17;8041863;NORONHA MAR CANALETA I BR 2,5X15        ;FP;Eliane         ;01;  1;8047772;NORONHA MAR CANALETA I BR 2,5X15        ;FP;Eliane         ;
01; 17;8041863;NORONHA MAR CANALETA I BR 2,5X15        ;FP;Eliane         ;01; 54;8056962;NORONHA MAR CANALETA I BR 2,5X15        ;LB;Eliane         ;
01; 17;8041864;JAVA MAR CANALETA E BR 2,5X15           ;FP;Eliane         ;01;  1;8047763;JAVA MAR CANALETA E BR 2,5X15           ;FP;Eliane         ;
01; 17;8041864;JAVA MAR CANALETA E BR 2,5X15           ;FP;Eliane         ;01; 54;8056944;JAVA MAR CANALETA E BR 2,5X15           ;LB;Eliane         ;
01; 17;8041865;JAVA MAR CANALETA I BR 2,5X15           ;FP;Eliane         ;01;  1;8047765;JAVA MAR CANALETA I BR 2,5X15           ;FP;Eliane         ;
01; 17;8041865;JAVA MAR CANALETA I BR 2,5X15           ;FP;Eliane         ;01; 54;8056958;JAVA MAR CANALETA I BR 2,5X15           ;LB;Eliane         ;
01; 17;8041868;JAVA MAR CANALETA E MA 2,5X15           ;FP;Eliane         ;01; 17;8041872;ATOL TURQUESA CANALETA E MA 2,5X15      ;FP;DecorTiles     ;
01; 17;8041868;JAVA MAR CANALETA E MA 2,5X15           ;FP;Eliane         ;01;  1;8047754;ATOL TURQUESA CANALETA E MA 2,5X15      ;FP;DecorTiles     ;
01; 17;8041868;JAVA MAR CANALETA E MA 2,5X15           ;FP;Eliane         ;01;  1;8047764;JAVA MAR CANALETA E MA 2,5X15           ;FP;Eliane         ;
01; 17;8041868;JAVA MAR CANALETA E MA 2,5X15           ;FP;Eliane         ;01; 54;8056941;ATOL TURQUESA CANALETA E MA 2,5X15      ;LB;DecorTiles     ;
01; 17;8041868;JAVA MAR CANALETA E MA 2,5X15           ;FP;Eliane         ;01; 54;8056945;JAVA MAR CANALETA E MA 2,5X15           ;LB;Eliane         ;
01; 17;8041868;JAVA MAR CANALETA E MA 2,5X15           ;FP;Eliane         ;01; 54;8060746;JAVA MAR CANALETA E MA 2,5X15           ;LB;Eliane         ;
01; 17;8041868;JAVA MAR CANALETA E MA 2,5X15           ;FP;Eliane         ;01; 54;8065808;JAVA MAR CANALETA E MA 2,5X15           ;FP;Eliane         ;
01; 17;8041869;JAVA MAR CANALETA I MA 2,5X15           ;FP;Eliane         ;01; 17;8041873;ATOL TURQUESA CANALETA I MA 2,5X15      ;FP;DecorTiles     ;
01; 17;8041869;JAVA MAR CANALETA I MA 2,5X15           ;FP;Eliane         ;01;  1;8047755;ATOL TURQUESA CANALETA I MA 2,5X15      ;FP;DecorTiles     ;
01; 17;8041869;JAVA MAR CANALETA I MA 2,5X15           ;FP;Eliane         ;01;  1;8047766;JAVA MAR CANALETA I MA 2,5X15           ;FP;Eliane         ;
01; 17;8041869;JAVA MAR CANALETA I MA 2,5X15           ;FP;Eliane         ;01; 54;8056954;ATOL TURQUESA CANALETA I MA 2,5X15      ;LB;DecorTiles     ;
01; 17;8041869;JAVA MAR CANALETA I MA 2,5X15           ;FP;Eliane         ;01; 54;8056959;JAVA MAR CANALETA I MA 2,5X15           ;LB;Eliane         ;
01; 17;8041870;JAVA LAGO CANALETA E MA 2,5X15          ;FP;Eliane         ;01; 17;8041874;ATOL AGUA CANALETA E MA 2,5X15          ;FP;DecorTiles     ;
01; 17;8041870;JAVA LAGO CANALETA E MA 2,5X15          ;FP;Eliane         ;01;  1;8047750;ATOL AGUA CANALETA E MA 2,5X15          ;FP;DecorTiles     ;
01; 17;8041870;JAVA LAGO CANALETA E MA 2,5X15          ;FP;Eliane         ;01;  1;8047759;JAVA LAGO CANALETA E MA 2,5X15          ;FP;Eliane         ;
01; 17;8041870;JAVA LAGO CANALETA E MA 2,5X15          ;FP;Eliane         ;01; 54;8056939;ATOL AGUA CANALETA E MA 2,5X15          ;LB;DecorTiles     ;
01; 17;8041870;JAVA LAGO CANALETA E MA 2,5X15          ;FP;Eliane         ;01; 54;8056943;JAVA LAGO CANALETA E MA 2,5X15          ;LB;Eliane         ;
01; 17;8041870;JAVA LAGO CANALETA E MA 2,5X15          ;FP;Eliane         ;01; 54;8065887;ATOL AGUA CANALETA E MA 2,5X15          ;LB;DecorTiles     ;
01; 17;8041871;JAVA LAGO CANALETA I MA 2,5X15          ;FP;Eliane         ;01; 17;8041875;ATOL AGUA CANALETA I MA 2,5X15          ;FP;DecorTiles     ;
01; 17;8041871;JAVA LAGO CANALETA I MA 2,5X15          ;FP;Eliane         ;01;  1;8047751;ATOL AGUA CANALETA I MA 2,5X15          ;FP;DecorTiles     ;
01; 17;8041871;JAVA LAGO CANALETA I MA 2,5X15          ;FP;Eliane         ;01;  1;8047762;JAVA LAGO CANALETA I MA 2,5X15          ;FP;Eliane         ;
01; 17;8041871;JAVA LAGO CANALETA I MA 2,5X15          ;FP;Eliane         ;01; 54;8056952;ATOL AGUA CANALETA I MA 2,5X15          ;LB;DecorTiles     ;
01; 17;8041871;JAVA LAGO CANALETA I MA 2,5X15          ;FP;Eliane         ;01; 54;8056957;JAVA LAGO CANALETA I MA 2,5X15          ;LB;Eliane         ;
01; 17;8041876;ATOL JADE CANALETA E MA 2,5X15          ;FP;DecorTiles     ;01;  1;8047752;ATOL JADE CANALETA E MA 2,5X15          ;FP;DecorTiles     ;
01; 17;8041876;ATOL JADE CANALETA E MA 2,5X15          ;FP;DecorTiles     ;01; 54;8056940;ATOL JADE CANALETA E MA 2,5X15          ;LB;DecorTiles     ;
01; 17;8041877;ATOL JADE CANALETA I MA 2,5X15          ;FP;DecorTiles     ;01;  1;8047753;ATOL JADE CANALETA I MA 2,5X15          ;FP;DecorTiles     ;
01; 17;8041877;ATOL JADE CANALETA I MA 2,5X15          ;FP;DecorTiles     ;01; 54;8056953;ATOL JADE CANALETA I MA 2,5X15          ;LB;DecorTiles     ;
01; 17;8041884;NORONHA VERDE CASTANHA E BR 2,5X2,5     ;FP;Eliane         ;01; 17;8041896;JAVA LAGO CASTANHA E BR 2,5X2,5         ;FP;Eliane         ;
01; 17;8041884;NORONHA VERDE CASTANHA E BR 2,5X2,5     ;FP;Eliane         ;01;  1;8047643;JAVA LAGO CASTANHA E BR 2,5X2,5         ;FP;Eliane         ;
01; 17;8041884;NORONHA VERDE CASTANHA E BR 2,5X2,5     ;FP;Eliane         ;01;  1;8047659;NORONHA VERDE CASTANHA E BR 2,5X2,5     ;FP;Eliane         ;
01; 17;8041884;NORONHA VERDE CASTANHA E BR 2,5X2,5     ;FP;Eliane         ;01; 54;8056975;JAVA LAGO CASTANHA E BR 2,5X2,5         ;LB;Eliane         ;
01; 17;8041884;NORONHA VERDE CASTANHA E BR 2,5X2,5     ;FP;Eliane         ;01; 54;8056983;NORONHA VERDE CASTANHA E BR 2,5X2,5     ;FP;Eliane         ;
01; 17;8041885;NORONHA VERDE CASTANHA I BR 2,5X2,5     ;FP;Eliane         ;01; 17;8041897;JAVA LAGO CASTANHA I BR 2,5X2,5         ;FP;Eliane         ;
01; 17;8041885;NORONHA VERDE CASTANHA I BR 2,5X2,5     ;FP;Eliane         ;01;  1;8047645;JAVA LAGO CASTANHA I BR 2,5X2,5         ;FP;Eliane         ;
01; 17;8041885;NORONHA VERDE CASTANHA I BR 2,5X2,5     ;FP;Eliane         ;01;  1;8047660;NORONHA VERDE CASTANHA I BR 2,5X2,5     ;FP;Eliane         ;
01; 17;8041885;NORONHA VERDE CASTANHA I BR 2,5X2,5     ;FP;Eliane         ;01; 54;8056993;JAVA LAGO CASTANHA I BR 2,5X2,5         ;LB;Eliane         ;
01; 17;8041885;NORONHA VERDE CASTANHA I BR 2,5X2,5     ;FP;Eliane         ;01; 54;8057001;NORONHA VERDE CASTANHA I BR 2,5X2,5     ;FP;Eliane         ;
01; 17;8041886;NORONHA JADE CASTANHA E BR 2,5X2,5      ;FP;Eliane         ;01;  1;8047653;NORONHA JADE CASTANHA E BR 2,5X2,5      ;FP;Eliane         ;
01; 17;8041886;NORONHA JADE CASTANHA E BR 2,5X2,5      ;FP;Eliane         ;01; 54;8056980;NORONHA JADE CASTANHA E BR 2,5X2,5      ;LB;Eliane         ;
01; 17;8041887;NORONHA JADE CASTANHA I BR 2,5X2,5      ;FP;Eliane         ;01;  1;8047654;NORONHA JADE CASTANHA I BR 2,5X2,5      ;FP;Eliane         ;
01; 17;8041887;NORONHA JADE CASTANHA I BR 2,5X2,5      ;FP;Eliane         ;01; 54;8056998;NORONHA JADE CASTANHA I BR 2,5X2,5      ;LB;Eliane         ;
01; 17;8041888;NORONHA AGUA CASTANHA E BR 2,5X2,5      ;FP;Eliane         ;01;  1;8047651;NORONHA AGUA CASTANHA E BR 2,5X2,5      ;FP;Eliane         ;
01; 17;8041888;NORONHA AGUA CASTANHA E BR 2,5X2,5      ;FP;Eliane         ;01; 54;8056979;NORONHA AGUA CASTANHA E BR 2,5X2,5      ;LB;Eliane         ;
01; 17;8041889;NORONHA AGUA CASTANHA I BR 2,5X2,5      ;FP;Eliane         ;01;  1;8047652;NORONHA AGUA CASTANHA I BR 2,5X2,5      ;FP;Eliane         ;
01; 17;8041889;NORONHA AGUA CASTANHA I BR 2,5X2,5      ;FP;Eliane         ;01; 54;8056997;NORONHA AGUA CASTANHA I BR 2,5X2,5      ;LB;Eliane         ;
01; 17;8041890;NORONHA SAFIRA CASTANHA E BR 2,5X2,5    ;FP;Eliane         ;01;  1;8047657;NORONHA SAFIRA CASTANHA E BR 2,5X2,5    ;FP;Eliane         ;
01; 17;8041890;NORONHA SAFIRA CASTANHA E BR 2,5X2,5    ;FP;Eliane         ;01; 54;8056982;NORONHA SAFIRA CASTANHA E BR 2,5X2,5    ;LB;Eliane         ;
01; 17;8041891;NORONHA SAFIRA CASTANHA I BR 2,5X2,5    ;FP;Eliane         ;01;  1;8047658;NORONHA SAFIRA CASTANHA I BR 2,5X2,5    ;FP;Eliane         ;
01; 17;8041891;NORONHA SAFIRA CASTANHA I BR 2,5X2,5    ;FP;Eliane         ;01; 54;8057000;NORONHA SAFIRA CASTANHA I BR 2,5X2,5    ;LB;Eliane         ;
01; 17;8041892;NORONHA MAR CASTANHA E BR 2,5X2,5       ;FP;Eliane         ;01;  1;8047655;NORONHA MAR CASTANHA E BR 2,5X2,5       ;FP;Eliane         ;
01; 17;8041892;NORONHA MAR CASTANHA E BR 2,5X2,5       ;FP;Eliane         ;01; 54;8056981;NORONHA MAR CASTANHA E BR 2,5X2,5       ;LB;Eliane         ;
01; 17;8041893;NORONHA MAR CASTANHA I BR 2,5X2,5       ;FP;Eliane         ;01;  1;8047656;NORONHA MAR CASTANHA I BR 2,5X2,5       ;FP;Eliane         ;
01; 17;8041893;NORONHA MAR CASTANHA I BR 2,5X2,5       ;FP;Eliane         ;01; 54;8056999;NORONHA MAR CASTANHA I BR 2,5X2,5       ;LB;Eliane         ;
01; 17;8041894;JAVA MAR CASTANHA E BR 2,5X2,5          ;FP;Eliane         ;01;  1;8047647;JAVA MAR CASTANHA E BR 2,5X2,5          ;FP;Eliane         ;
01; 17;8041894;JAVA MAR CASTANHA E BR 2,5X2,5          ;FP;Eliane         ;01; 54;8056977;JAVA MAR CASTANHA E BR 2,5X2,5          ;LB;Eliane         ;
01; 17;8041895;JAVA MAR CASTANHA I BR 2,5X2,5          ;FP;Eliane         ;01;  1;8047649;JAVA MAR CASTANHA I BR 2,5X2,5          ;FP;Eliane         ;
01; 17;8041895;JAVA MAR CASTANHA I BR 2,5X2,5          ;FP;Eliane         ;01; 54;8056995;JAVA MAR CASTANHA I BR 2,5X2,5          ;LB;Eliane         ;
01; 17;8041898;JAVA MAR CASTANHA E MA 2,5X2,5          ;FP;Eliane         ;01; 17;8041902;ATOL TURQUESA CASTANHA E MA 2,5X2,5     ;FP;DecorTiles     ;
01; 17;8041898;JAVA MAR CASTANHA E MA 2,5X2,5          ;FP;Eliane         ;01;  1;8047627;ATOL TURQUESA CASTANHA E MA 2,5X2,5     ;FP;DecorTiles     ;
01; 17;8041898;JAVA MAR CASTANHA E MA 2,5X2,5          ;FP;Eliane         ;01;  1;8047648;JAVA MAR CASTANHA E MA 2,5X2,5          ;FP;Eliane         ;
01; 17;8041898;JAVA MAR CASTANHA E MA 2,5X2,5          ;FP;Eliane         ;01; 54;8056966;ATOL TURQUESA CASTANHA E MA 2,5X2,5     ;LB;DecorTiles     ;
01; 17;8041898;JAVA MAR CASTANHA E MA 2,5X2,5          ;FP;Eliane         ;01; 54;8056978;JAVA MAR CASTANHA E MA 2,5X2,5          ;LB;Eliane         ;
01; 17;8041898;JAVA MAR CASTANHA E MA 2,5X2,5          ;FP;Eliane         ;01;  1;8058682;ATOL TURQUESA CASTANHA E MA 2,5X2,5     ;PL;DecorTiles     ;
01; 17;8041899;JAVA MAR CASTANHA I MA 2,5X2,5          ;FP;Eliane         ;01; 17;8041903;ATOL TURQUESA CASTANHA I MA 2,5X2,5     ;FP;DecorTiles     ;
01; 17;8041899;JAVA MAR CASTANHA I MA 2,5X2,5          ;FP;Eliane         ;01;  1;8047628;ATOL TURQUESA CASTANHA I MA 2,5X2,5     ;FP;DecorTiles     ;
01; 17;8041899;JAVA MAR CASTANHA I MA 2,5X2,5          ;FP;Eliane         ;01;  1;8047650;JAVA MAR CASTANHA I MA 2,5X2,5          ;FP;Eliane         ;
01; 17;8041899;JAVA MAR CASTANHA I MA 2,5X2,5          ;FP;Eliane         ;01; 54;8056986;ATOL TURQUESA CASTANHA I MA 2,5X2,5     ;LB;DecorTiles     ;
01; 17;8041899;JAVA MAR CASTANHA I MA 2,5X2,5          ;FP;Eliane         ;01; 54;8056996;JAVA MAR CASTANHA I MA 2,5X2,5          ;LB;Eliane         ;
01; 17;8041900;JAVA LAGO CASTANHA E MA 2,5x2,5         ;FP;Eliane         ;01; 17;8041904;ATOL AGUA CASTANHA E MA 2,5X2,5         ;FP;DecorTiles     ;
01; 17;8041900;JAVA LAGO CASTANHA E MA 2,5x2,5         ;FP;Eliane         ;01;  1;8047623;ATOL AGUA CASTANHA E MA 2,5X2,5         ;FP;DecorTiles     ;
01; 17;8041900;JAVA LAGO CASTANHA E MA 2,5x2,5         ;FP;Eliane         ;01;  1;8047644;JAVA LAGO CASTANHA E MA 2,5x2,5         ;FP;Eliane         ;
01; 17;8041900;JAVA LAGO CASTANHA E MA 2,5x2,5         ;FP;Eliane         ;01; 54;8056965;ATOL AGUA CASTANHA E MA 2,5X2,5         ;LB;DecorTiles     ;
01; 17;8041900;JAVA LAGO CASTANHA E MA 2,5x2,5         ;FP;Eliane         ;01; 54;8056976;JAVA LAGO CASTANHA E MA 2,5x2,5         ;LB;Eliane         ;
01; 17;8041901;JAVA LAGO CASTANHA I MA 2,5X2,5         ;FP;Eliane         ;01; 17;8041905;ATOL AGUA CASTANHA I MA 2,5X2,5         ;FP;DecorTiles     ;
01; 17;8041901;JAVA LAGO CASTANHA I MA 2,5X2,5         ;FP;Eliane         ;01;  1;8047624;ATOL AGUA CASTANHA I MA 2,5X2,5         ;FP;DecorTiles     ;
01; 17;8041901;JAVA LAGO CASTANHA I MA 2,5X2,5         ;FP;Eliane         ;01;  1;8047646;JAVA LAGO CASTANHA I MA 2,5X2,5         ;FP;Eliane         ;
01; 17;8041901;JAVA LAGO CASTANHA I MA 2,5X2,5         ;FP;Eliane         ;01; 54;8056984;ATOL AGUA CASTANHA I MA 2,5X2,5         ;LB;DecorTiles     ;
